Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName,nrow_Level2,Level2_maxDepth_m,Level1to2_done,Level1to2_done_date,flag_monotonicDensity,flag_decreasingTemp,flag_lowTemps,flag_lowpH,flag_jumps_chlorophyll_RFU,flag_jumps_depth_m,flag_jumps_doSaturation_percent,flag_jumps_doConcentration_mgpL,flag_jumps_orp_mV,flag_jumps_waterPressure_barA,flag_jumps_salinity_psu,flag_jumps_specificConductivity_uSpcm,flag_jumps_phycocyaninBGA_RFU,flag_jumps_tds_mgpL,flag_jumps_turbidity_FNU,flag_jumps_pH,flag_jumps_temp_degC,flag_jumps_verticalPosition_m,flag_jumps_latitude,flag_jumps_longitude,flag_jumps_altitude_m,flag_jumps_barometerAirHandheld_mbars,Level1to2_some_depths_removed,Level1to2_profileRemoved
042_2019_07_24.csv,042,2019,07,24,csv,Yes,2026-01-28,2019-07-24,5.06,39.1901646728972,-92.20886495327102,245.47009345794393,996.381308411215,0.22,0.23166666666666663,244,244,107,042_2019_07_24_Level1.csv,106,5.034,Yes,2026-01-28,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,yes,NA
042_2019_08_03.csv,042,2019,08,03,csv,Yes,2026-01-28,2019-08-03,4.784,39.19031101265823,-92.20901379746836,246.55443037974683,992.3330520393812,NA,NA,319,107,79,042_2019_08_03_Level1.csv,79,4.784,Yes,2026-01-28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
042_2019_09_03.csv,042,2019,09,03,csv,Yes,2026-01-28,2019-09-03,5.179,39.19042174757282,-92.20853650485437,247.34660194174756,989.0537216828478,0.12,0.14166666666666666,237,237,103,042_2019_09_03_Level1.csv,103,5.179,Yes,2026-01-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
048_2019_05_22.csv,048,2019,05,22,csv,Yes,2026-01-28,2019-05-22,10.657333333333334,NA,NA,NA,978.9355555555557,0.34,0.4222222222222222,456,152,120,048_2019_05_22_Level1.csv,120,10.657333333333334,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
048_2019_06_12.csv,048,2019,06,12,csv,Yes,2026-01-28,2019-06-12,11.822666666666668,NA,NA,NA,987.3798546209762,0.08,0.08944444444444444,343,115,107,048_2019_06_12_Level1.csv,104,11.59,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,yes,NA
048_2019_09_10.csv,048,2019,09,10,csv,Yes,2026-01-28,2019-09-10,8.884,39.76096158163265,-92.51303418367348,234.83316326530613,993.5816326530612,0.11,0.11666666666666668,241,241,196,048_2019_09_10_Level1.csv,193,8.745,Yes,2026-01-28,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,yes,NA
048_2019_09_18.csv,048,2019,09,18,csv,Yes,2026-01-28,2019-09-18,8.443,NA,NA,NA,989.6110403397028,0.23,0.24333333333333337,221,221,157,048_2019_09_18_Level1.csv,156,8.41,Yes,2026-01-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA
057_2019_06_11.csv,057,2019,06,11,csv,Yes,2026-01-28,2019-06-11,6.496,NA,NA,NA,996.5084010840108,0.07,0.07111111111111112,274,92,82,057_2019_06_11_Level1.csv,79,6.348,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,yes,NA
057_2019_07_09.csv,057,2019,07,09,csv,Yes,2026-01-28,2019-07-09,7.842666666666666,NA,NA,NA,990.0380952380953,NA,NA,349,117,105,057_2019_07_09_Level1.csv,102,7.668666666666667,Yes,2026-01-28,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,yes,NA
057_2019_07_31.csv,057,2019,07,31,csv,Yes,2026-01-28,2019-07-31,7.091,NA,NA,NA,996.9565217391304,0.27,0.27,142,142,115,057_2019_07_31_Level1.csv,115,7.091,Yes,2026-01-28,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA
057_2019_09_18.csv,057,2019,09,18,csv,Yes,2026-01-28,2019-09-18,7.244,40.180487450980394,-91.8280485620915,191.5235294117647,993.761220043573,0.23,0.24,209,209,153,057_2019_09_18_Level1.csv,153,7.244,Yes,2026-01-28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,NA,NA
059_2019_05_23.csv,059,2019,05,23,csv,Yes,2026-01-28,2019-05-23,3.278,NA,NA,NA,995.2656716417912,3.12,3.365,215,215,67,059_2019_05_23_Level1.csv,67,3.278,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
059_2019_06_12.csv,059,2019,06,12,csv,Yes,2026-01-28,2019-06-12,3.776,NA,NA,NA,989.6462962962962,0.22,0.27166666666666667,227,227,72,059_2019_06_12_Level1.csv,71,3.776,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,yes,NA
059_2019_07_10.csv,059,2019,07,10,csv,Yes,2026-01-28,2019-07-10,3.959,NA,NA,NA,990.1583333333332,0.41,0.43666666666666665,108,108,80,059_2019_07_10_Level1.csv,76,3.831,Yes,2026-01-28,3,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,yes,NA
059_2019_08_01.csv,059,2019,08,01,csv,Yes,2026-01-28,2019-08-01,4.393,NA,NA,NA,997.6880952380952,0.83,0.9266666666666666,69,69,56,059_2019_08_01_Level1.csv,50,4.101,Yes,2026-01-28,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,yes,NA
070_2019_06_04.csv,070,2019,06,04,csv,Yes,2026-01-28,2019-06-04,4.798,NA,NA,NA,980.7410029498524,0.11,0.11666666666666668,237,237,113,070_2019_06_04_Level1.csv,113,4.798,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
070_2019_06_24.csv,070,2019,06,24,csv,Yes,2026-01-28,2019-06-24,4.915,NA,NA,NA,978.9005291005292,0.21,0.23166666666666663,244,244,126,070_2019_06_24_Level1.csv,126,4.915,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
070_2019_07_23.csv,070,2019,07,23,csv,Yes,2026-01-28,2019-07-23,5.065,NA,NA,NA,992.0627450980392,0.65,0.6866666666666666,92,92,68,070_2019_07_23_Level1.csv,63,4.912,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,yes,NA
070_2019_08_13.csv,070,2019,08,13,csv,Yes,2026-01-28,2019-08-13,5.017,NA,NA,NA,982.058064516129,0.43,0.445,74,74,62,070_2019_08_13_Level1.csv,58,4.873,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,yes,NA
072_2019_05_22.csv,072,2019,05,22,csv,Yes,2026-01-28,2019-05-22,8.75,39.400176875,-94.55460875,260.05,980.2833333333334,7.16,6.8966666666666665,19,19,16,072_2019_05_22_Level1.csv,13,7.941,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,yes,NA
072_2019_06_10.csv,072,2019,06,10,csv,Yes,2026-01-28,2019-06-10,14.696,39.3972301946472,-94.55318754257908,260.6557177615572,999.8767234387672,0.16666666666666669,0.20166666666666663,430,144,137,072_2019_06_10_Level1.csv,137,14.696,Yes,2026-01-28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
072_2019_07_17.csv,072,2019,07,17,csv,Yes,2026-01-28,2019-07-17,9.837333333333332,39.39934652173913,-94.5540308695652,257.2369565217391,984.071497584541,NA,NA,352,118,92,072_2019_07_17_Level1.csv,90,9.78,Yes,2026-01-28,1,1,0,0,0,1,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,yes,NA
072_2019_08_19.csv,072,2019,08,19,csv,Yes,2026-01-28,2019-08-19,15.084,39.39917117048346,-94.55463493638676,258.5913486005089,988.1248515691263,NA,NA,412,138,131,072_2019_08_19_Level1.csv,129,14.764666666666669,Yes,2026-01-28,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,yes,NA
074_2019_06_03.csv,074,2019,06,03,csv,Yes,2026-01-28,2019-06-03,8.009333333333334,NA,NA,NA,984.653514739229,0.07,0.07166666666666667,327,110,98,074_2019_06_03_Level1.csv,94,7.802666666666666,Yes,2026-01-28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,yes,NA
074_2019_06_10.csv,074,2019,06,10,csv,Yes,2026-01-28,2019-06-10,8.183333333333334,NA,NA,NA,996.4219544846052,0.11,0.11388888888888889,272,91,83,074_2019_06_10_Level1.csv,80,8.012333333333334,Yes,2026-01-28,0,0,0,0,2,1,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,yes,NA
074_2019_07_08.csv,074,2019,07,08,csv,Yes,2026-01-28,2019-07-08,8.473,NA,NA,NA,985.3710344827588,0.08,0.08166666666666667,239,239,145,074_2019_07_08_Level1.csv,142,8.386,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,yes,NA
074_2019_09_11.csv,074,2019,09,11,csv,Yes,2026-01-28,2019-09-11,8.561,39.39446776371308,-94.26199502109704,268.4295358649789,989.8520393811532,NA,NA,268,90,79,074_2019_09_11_Level1.csv,76,8.313333333333334,Yes,2026-01-28,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,yes,NA
087_2019_05_23.csv,087,2019,05,23,csv,Yes,2026-01-28,2019-05-23,10.412666666666668,NA,NA,NA,991.7429256594723,0.02666666666666666,0.04388888888888889,499,167,139,087_2019_05_23_Level1.csv,135,10.232333333333331,Yes,2026-01-28,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,yes,NA
087_2019_06_12.csv,087,2019,06,12,csv,Yes,2026-01-28,2019-06-12,10.18,NA,NA,NA,986.9760348583878,0.07,0.07,333,112,102,087_2019_06_12_Level1.csv,99,9.995333333333331,Yes,2026-01-28,0,0,0,0,0,2,0,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,yes,NA
087_2019_09_10.csv,087,2019,09,10,csv,Yes,2026-01-28,2019-09-10,10.149666666666668,39.79588401360544,-93.02695238095238,242.4867346938775,993.8834467120182,0.02,0.02222222222222222,336,112,98,087_2019_09_10_Level1.csv,96,10.047,Yes,2026-01-28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,yes,NA
087_2019_09_18.csv,087,2019,09,18,csv,Yes,2026-01-28,2019-09-18,10.017666666666669,NA,NA,NA,988.959173126615,0.18,0.19611111111111112,265,89,86,087_2019_09_18_Level1.csv,84,9.802333333333332,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,yes,NA
092_2019_06_04.csv,092,2019,06,04,csv,Yes,2026-01-28,2019-06-04,20.368666666666662,NA,NA,NA,981.7088215488216,1.7366666666666666,2.036111111111111,567,190,165,092_2019_06_04_Level1.csv,131,14.315,Yes,2026-01-28,0,0,0,0,1,1,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,yes,NA
092_2019_07_19.csv,092,2019,07,19,csv,Yes,2026-01-28,2019-07-19,27.321,37.89930206751055,-93.31572573839662,256.2320675105485,986.0571026722926,NA,NA,501,167,158,092_2019_07_19_Level1.csv,156,27.138333333333332,Yes,2026-01-28,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,yes,NA
092_2019_07_24.csv,092,2019,07,24,csv,Yes,2026-01-28,2019-07-24,30.860666666666667,NA,NA,NA,992.1243664717348,0,0.005,357,120,114,092_2019_07_24_Level1.csv,112,30.517666666666667,Yes,2026-01-28,1,1,0,0,0,1,5,4,0,1,0,0,2,0,1,0,0,1,0,0,0,0,yes,NA
