Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName,nrow_Level2,Level2_maxDepth_m,Level1to2_done,Level1to2_done_date,flag_monotonicDensity,flag_decreasingTemp,flag_lowTemps,flag_lowpH,flag_jumps_chlorophyll_RFU,flag_jumps_depth_m,flag_jumps_doSaturation_percent,flag_jumps_doConcentration_mgpL,flag_jumps_orp_mV,flag_jumps_waterPressure_barA,flag_jumps_salinity_psu,flag_jumps_specificConductivity_uSpcm,flag_jumps_phycocyaninBGA_RFU,flag_jumps_tds_mgpL,flag_jumps_turbidity_FNU,flag_jumps_pH,flag_jumps_temp_degC,flag_jumps_verticalPosition_m,flag_jumps_latitude,flag_jumps_longitude,flag_jumps_altitude_m,flag_jumps_barometerAirHandheld_mbars,Level1to2_some_depths_removed,Level1to2_profileRemoved
087_2025_07_29.csv,087,2025,07,29,csv,Yes,2026-01-28,2025-07-29,10.028,39.79652023952096,-93.02737502994012,243.03592814371257,991.6359281437126,0.27,0.275,207,207,167,087_2025_07_29_Level1.csv,167,10.028,Yes,2026-01-28,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA
088_2025_02_13.csv,088,2025,02,13,csv,Yes,2026-01-28,2025-02-13,8.224,39.66245537815126,-92.99596428571428,227.85294117647055,1005.052100840336,11.86,11.905,183,183,119,088_2025_02_13_Level1.csv,109,8.143,Yes,2026-01-28,0,0,118,0,5,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,yes,NA
088_2025_03_11.csv,088,2025,03,11,csv,Yes,2026-01-28,2025-03-11,8.093666666666667,39.66321273631841,-92.99527676616916,230.02935323383085,978.5830845771144,11.64,11.745,265,89,67,088_2025_03_11_Level1.csv,65,8.001666666666667,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,yes,NA
088_2025_04_08.csv,088,2025,04,08,csv,Yes,2026-01-28,2025-04-08,8.165,39.663270733333334,-92.99522726666666,228.26133333333337,993.353777777778,9.14,9.158333333333331,221,221,150,088_2025_04_08_Level1.csv,149,8.165,Yes,2026-01-28,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,yes,NA
088_2025_05_15.csv,088,2025,05,15,csv,Yes,2026-01-28,2025-05-15,8.144,39.66338972727273,-92.99547672727272,229.73636363636365,973.5309090909092,0.28,0.35333333333333333,132,132,110,088_2025_05_15_Level1.csv,87,6.648,Yes,2026-01-28,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,yes,NA
088_2025_05_28.csv,088,2025,05,28,csv,Yes,2026-01-28,2025-05-28,8.275,39.66314460869565,-92.9952047826087,226.3504347826087,991.0620289855073,0.5,0.56,145,145,115,088_2025_05_28_Level1.csv,98,7.579,Yes,2026-01-28,1,3,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,yes,NA
088_2025_06_04.csv,088,2025,06,04,csv,Yes,2026-01-28,2025-06-04,8.138,39.663137125748506,-92.99524071856288,228.4958083832335,988.237125748503,0.29,0.2866666666666667,221,221,167,088_2025_06_04_Level1.csv,164,8.121,Yes,2026-01-28,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,yes,NA
088_2025_07_01.csv,088,2025,07,01,csv,Yes,2026-01-28,2025-07-01,8.073333333333334,39.663177777777776,-92.99524535714286,228.28194444444443,990.6666666666666,0.16,0.15833333333333333,270,91,84,088_2025_07_01_Level1.csv,84,8.073333333333334,Yes,2026-01-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
088_2025_08_05.csv,088,2025,08,05,csv,Yes,2026-01-28,2025-08-05,8.192333333333334,39.66319957575758,-92.99526775757576,228.36545454545455,995.2072727272728,0.06,0.07055555555555555,356,119,110,088_2025_08_05_Level1.csv,107,8.106333333333334,Yes,2026-01-28,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,yes,NA
088_2025_09_04.csv,088,2025,09,04,csv,Yes,2026-01-28,2025-09-04,7.920666666666667,39.663214899598394,-92.99517963855422,227.8855421686747,983.3376171352076,0.12,0.12611111111111112,265,89,83,088_2025_09_04_Level1.csv,82,7.854666666666667,Yes,2026-01-28,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,yes,NA
088_2025_10_13.csv,088,2025,10,13,csv,Yes,2026-01-28,2025-10-13,7.823,39.663202181818185,-92.99522845454544,226.2327272727273,989.0933333333332,0.35,0.3833333333333333,156,156,110,088_2025_10_13_Level1.csv,110,7.823,Yes,2026-01-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
088_2025_11_04.csv,088,2025,11,04,csv,Yes,2026-01-28,2025-11-04,7.591,39.663297130434785,-92.99522052173911,230.54434782608695,989.7692753623188,6.03,7.266666666666667,162,162,115,088_2025_11_04_Level1.csv,110,7.433,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,yes,NA
088_2025_12_16.csv,088,2025,12,16,csv,Yes,2026-01-28,2025-12-16,7.788,39.663242986111115,-92.99506270833334,226.47708333333333,985.7638888888888,11.1,11.218333333333334,191,191,144,088_2025_12_16_Level1.csv,144,7.788,Yes,2026-01-28,0,0,144,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
089_2025_06_23.csv,089,2025,06,23,csv,Yes,2026-01-28,2025-06-23,20.495666666666665,38.264160177304966,-93.40664939716312,213.80567375886525,994.5427895981088,3.2,3.313888888888889,317,106,94,089_2025_06_23_Level1.csv,94,20.495666666666665,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
089_2025_08_11.csv,089,2025,08,11,csv,Yes,2026-01-28,2025-08-11,17.866666666666667,38.264000518134715,-93.406858462867,212.72262521588945,989.6833621185953,6.026666666666666,6.044444444444444,612,205,193,089_2025_08_11_Level1.csv,193,17.866666666666667,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
089_2025_09_05.csv,089,2025,09,05,csv,Yes,2026-01-28,2025-09-05,20.493666666666662,38.26386123873874,-93.40634414414414,212.34572072072072,991.2267267267268,6.56,6.553333333333333,456,152,148,089_2025_09_05_Level1.csv,148,20.493666666666662,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
091_2025_06_09.csv,091,2025,06,09,csv,Yes,2026-01-28,2025-06-09,5.066,38.00612979797979,-94.04768707070708,214.85757575757577,983.4814814814816,0.44,0.41833333333333333,163,163,99,091_2025_06_09_Level1.csv,89,4.816,Yes,2026-01-28,0,0,0,0,4,1,0,0,2,2,0,0,4,0,0,0,0,1,0,0,0,0,yes,NA
091_2025_06_30.csv,091,2025,06,30,csv,Yes,2026-01-28,2025-06-30,4.893,38.00586508928571,-94.04725553571429,217.14107142857145,987.1666666666666,0.45,0.66,223,223,112,091_2025_06_30_Level1.csv,109,4.74,Yes,2026-01-28,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,yes,NA
091_2025_07_21.csv,091,2025,07,21,csv,Yes,2026-01-28,2025-07-21,4.169,38.00687184210526,-94.0473602631579,217.725,985.4140350877192,1,1.25,96,96,76,091_2025_07_21_Level1.csv,76,4.169,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
091_2025_08_11.csv,091,2025,08,11,csv,Yes,2026-01-28,2025-08-11,4.466,38.00633880952381,-94.04735964285716,220.8,988.5809523809525,0.54,0.8233333333333334,138,138,84,091_2025_08_11_Level1.csv,84,4.466,Yes,2026-01-28,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
092_2025_06_09.csv,092,2025,06,09,csv,Yes,2026-01-28,2025-06-09,24.260666666666665,37.89989920810313,-93.31748624309392,252.09797421731125,980.2674033149171,NA,NA,598,200,181,092_2025_06_09_Level1.csv,181,24.260666666666665,Yes,2026-01-28,0,0,0,0,0,2,1,1,0,2,0,0,5,0,0,0,0,1,0,0,0,0,NA,NA
092_2025_06_30.csv,092,2025,06,30,csv,Yes,2026-01-28,2025-06-30,25.893333333333334,37.900709553429024,-93.31618385964912,252.6207336523126,984.4242424242424,NA,NA,707,236,209,092_2025_06_30_Level1.csv,209,25.893333333333334,Yes,2026-01-28,0,0,0,0,0,2,1,1,0,2,0,0,37,0,0,0,0,2,0,0,0,0,NA,NA
092_2025_07_21.csv,092,2025,07,21,csv,Yes,2026-01-28,2025-07-21,22.203,37.901248471177944,-93.31727373433584,254.6804511278195,985.5054302422724,0.08,0.08,408,137,133,092_2025_07_21_Level1.csv,133,22.203,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,NA,NA
092_2025_08_11.csv,092,2025,08,11,csv,Yes,2026-01-28,2025-08-11,21.594,37.89984166666667,-93.31800575757576,253.6246212121212,986.0699494949496,0.12,0.11,289,97,88,092_2025_08_11_Level1.csv,85,21.291333333333338,Yes,2026-01-28,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,yes,NA
093_2025_06_17.csv,093,2025,06,17,csv,Yes,2026-01-28,2025-06-17,23.988,37.69058013227513,-93.76019029100527,265.1378306878307,982.1425044091712,0.14333333333333334,0.185,407,136,126,093_2025_06_17_Level1.csv,123,23.836666666666662,Yes,2026-01-28,0,0,0,0,5,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,yes,NA
093_2025_07_09.csv,093,2025,07,09,csv,Yes,2026-01-28,2025-07-09,26.26,37.68906158249158,-93.76192417508418,262.36228956228956,987.4711560044892,0,0,313,105,99,093_2025_07_09_Level1.csv,93,25.963333333333335,Yes,2026-01-28,0,0,0,0,1,2,2,2,0,2,0,0,7,0,0,0,0,2,0,0,0,0,yes,NA
093_2025_07_29.csv,093,2025,07,29,csv,Yes,2026-01-28,2025-07-29,27.269,37.688382431865826,-93.76016642557651,263.7029350104822,989.7077568134172,0.05,0.05722222222222222,491,164,159,093_2025_07_29_Level1.csv,159,27.269,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
093_2025_08_19.csv,093,2025,08,19,csv,Yes,2026-01-28,2025-08-19,25.645666666666667,37.688401605442174,-93.76266278911564,263.6538775510204,984.6828117913832,0.02,0.02,802,268,245,093_2025_08_19_Level1.csv,240,25.361333333333334,Yes,2026-01-28,0,0,0,0,2,2,2,2,0,2,0,0,14,0,0,0,0,2,0,0,0,0,yes,NA
096_2025_06_09.csv,096,2025,06,09,csv,Yes,2026-01-28,2025-06-09,21.635,37.3144160620915,-93.22215949346403,382.33872549019605,965.872331154684,NA,NA,705,236,204,096_2025_06_09_Level1.csv,196,21.362,Yes,2026-01-28,0,0,0,0,3,1,2,2,1,1,0,0,7,0,0,0,0,1,0,0,0,0,yes,NA
096_2025_06_30.csv,096,2025,06,30,csv,Yes,2026-01-28,2025-06-30,22.873,37.3156395035461,-93.22240323404256,384.3472340425532,969.8271394799054,NA,NA,833,279,235,096_2025_06_30_Level1.csv,189,18.903333333333332,Yes,2026-01-28,0,0,0,0,37,1,1,1,1,1,0,0,21,0,0,0,0,1,0,0,0,0,yes,NA
096_2025_07_21.csv,096,2025,07,21,csv,Yes,2026-01-28,2025-07-21,22.862333333333336,37.315222891566265,-93.2225696184739,386.3355421686747,968.3884872824632,NA,NA,517,173,166,096_2025_07_21_Level1.csv,161,22.365333333333332,Yes,2026-01-28,0,0,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,yes,NA
096_2025_08_11.csv,096,2025,08,11,csv,Yes,2026-01-28,2025-08-11,22.153333333333332,37.31522930018416,-93.22255204419888,381.44806629834255,970.5686924493554,NA,NA,593,199,181,096_2025_08_11_Level1.csv,178,21.980333333333338,Yes,2026-01-28,0,0,0,0,1,2,1,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,yes,NA
098_2025_05_13.csv,098,2025,05,13,csv,Yes,2026-01-28,2025-05-13,45.62166666666667,36.59647155316607,-93.31110868578256,278.0036439665472,976.1777777777778,8.636666666666667,8.650555555555556,921,308,279,098_2025_05_13_Level1.csv,233,41.61533333333333,Yes,2026-01-28,0,0,0,0,8,3,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,yes,NA
098_2025_06_16.csv,098,2025,06,16,csv,Yes,2026-01-28,2025-06-16,63.68033333333333,36.59579392739274,-93.31215386138614,284.24653465346535,980.962596259626,4.963333333333333,5.108888888888888,634,212,202,098_2025_06_16_Level1.csv,178,55.957,Yes,2026-01-28,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,yes,NA
098_2025_07_08.csv,098,2025,07,08,csv,Yes,2026-01-28,2025-07-08,65.06533333333333,36.59585795698925,-93.31230724014335,279.31206690561527,983.5654320987654,1.86,1.8622222222222224,859,287,279,098_2025_07_08_Level1.csv,275,64.81366666666666,Yes,2026-01-28,0,0,0,0,3,1,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,yes,NA
098_2025_07_28.csv,098,2025,07,28,csv,Yes,2026-01-28,2025-07-28,65.198,36.59630774566474,-93.3130571098266,281.34046242774565,987.4658959537572,0.3,0.30166666666666664,239,239,173,098_2025_07_28_Level1.csv,158,62.933,Yes,2026-01-28,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,yes,NA
110_2025_05_08.csv,110,2025,05,08,csv,Yes,2026-01-28,2025-05-08,8.446,37.995479375,-91.69096366071427,315.6616071428571,979.0369047619048,0.41,0.5633333333333334,133,133,112,110_2025_05_08_Level1.csv,90,7.012,Yes,2026-01-28,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,yes,NA
110_2025_06_18.csv,110,2025,06,18,csv,Yes,2026-01-28,2025-06-18,8.911,37.99558802547771,-91.69082840764332,312.09936305732487,973.592356687898,0.13,0.14,248,248,157,110_2025_06_18_Level1.csv,157,8.911,Yes,2026-01-28,4,3,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,NA,NA
110_2025_07_09.csv,110,2025,07,09,csv,Yes,2026-01-28,2025-07-09,8.470666666666666,37.995696197916665,-91.69127411458334,314.78541666666666,980.3604166666668,0.12,0.12611111111111112,259,87,64,110_2025_07_09_Level1.csv,62,8.385,Yes,2026-01-28,0,0,0,0,1,2,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,yes,NA
110_2025_08_18.csv,110,2025,08,18,csv,Yes,2026-01-28,2025-08-18,8.473666666666666,37.99578925,-91.69119183333332,313.57,977.9194444444444,0.11,0.11,279,93,80,110_2025_08_18_Level1.csv,79,8.473666666666666,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,yes,NA
111-C2-0042_2025_05_27.csv,111-C2-0042,2025,05,27,csv,Yes,2026-01-28,2025-05-27,8.077,38.1016265625,-91.454930625,274.2921875,987.3333333333334,7.35,7.323333333333333,69,69,64,111-C2-0042_2025_05_27_Level1.csv,64,8.077,Yes,2026-01-28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-C2-0042_2025_06_09.csv,111-C2-0042,2025,06,09,csv,Yes,2026-01-28,2025-06-09,6.93,38.10176444444444,-91.4544893939394,274.0808080808081,978.43367003367,4.31,4.206666666666667,143,143,99,111-C2-0042_2025_06_09_Level1.csv,90,6.771,Yes,2026-01-28,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,yes,NA
111-C2-0042_2025_06_24.csv,111-C2-0042,2025,06,24,csv,Yes,2026-01-28,2025-06-24,6.833,38.10171,-91.45446068965516,275.73793103448276,990.6252873563218,4.1,4.7716666666666665,35,35,29,111-C2-0042_2025_06_24_Level1.csv,29,6.833,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-C2-0042_2025_07_16.csv,111-C2-0042,2025,07,16,csv,Yes,2026-01-28,2025-07-16,5.143,38.10170047619048,-91.4541719047619,272.32380952380953,981.568253968254,6.07,6.6899999999999995,24,24,21,111-C2-0042_2025_07_16_Level1.csv,21,5.143,Yes,2026-01-28,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
111-C2-0042_2025_08_12.csv,111-C2-0042,2025,08,12,csv,Yes,2026-01-28,2025-08-12,6.96,38.10175585987261,-91.45457808917196,269.41464968152866,982.903609341826,3.43,3.605,220,220,157,111-C2-0042_2025_08_12_Level1.csv,154,6.85,Yes,2026-01-28,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,yes,NA
111-C2-0042_2025_09_23.csv,111-C2-0042,2025,09,23,csv,Yes,2026-01-28,2025-09-23,6.517,38.1014548,-91.4540492,276.26533333333333,982.1226666666666,4.3,4.3116666666666665,96,96,75,111-C2-0042_2025_09_23_Level1.csv,70,6.3,Yes,2026-01-28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA
111-C2-0042_2025_10_10.csv,111-C2-0042,2025,10,10,csv,Yes,2026-01-28,2025-10-10,6.217,38.10175738636364,-91.4544940909091,276.75795454545454,990.459090909091,5.35,5.501666666666667,164,164,88,111-C2-0042_2025_10_10_Level1.csv,88,6.217,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C2-0042_2025_11_10.csv,111-C2-0042,2025,11,10,csv,Yes,2026-01-28,2025-11-10,6.496,38.10172333333333,-91.4544912121212,268.2151515151515,998.074074074074,8.99,9.015,180,180,99,111-C2-0042_2025_11_10_Level1.csv,99,6.496,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C2-0042_2025_12_17.csv,111-C2-0042,2025,12,17,csv,Yes,2026-01-28,2025-12-17,7.236,38.10157623529412,-91.45436388235294,263.21176470588233,981.844705882353,11.87,11.926666666666666,109,109,85,111-C2-0042_2025_12_17_Level1.csv,85,7.236,Yes,2026-01-28,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C5-0095_2025_05_27.csv,111-C5-0095,2025,05,27,csv,Yes,2026-01-28,2025-05-27,3.924,38.09290871794872,-91.45678743589744,276.4923076923077,987.0188034188034,8.6,8.618333333333332,49,49,39,111-C5-0095_2025_05_27_Level1.csv,39,3.924,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C5-0095_2025_06_09.csv,111-C5-0095,2025,06,09,csv,Yes,2026-01-28,2025-06-09,5.071,38.092986805555554,-91.456675,268.14722222222224,978.4814814814814,6.4,6.51,80,80,72,111-C5-0095_2025_06_09_Level1.csv,72,5.071,Yes,2026-01-28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C5-0095_2025_06_24.csv,111-C5-0095,2025,06,24,csv,Yes,2026-01-28,2025-06-24,4.234,38.09292962962963,-91.45677814814816,272.68148148148146,990.5975308641976,7.03,7.345,29,29,27,111-C5-0095_2025_06_24_Level1.csv,27,4.234,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-C5-0095_2025_07_16.csv,111-C5-0095,2025,07,16,csv,Yes,2026-01-28,2025-07-16,4.305,38.095197368421054,-91.45782684210526,272.1578947368421,981.4456140350876,6.78,7.086666666666667,20,20,19,111-C5-0095_2025_07_16_Level1.csv,18,4.305,Yes,2026-01-28,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,yes,NA
111-C5-0095_2025_08_12.csv,111-C5-0095,2025,08,12,csv,Yes,2026-01-28,2025-08-12,5.051,38.09526318965517,-91.45779974137932,272.2241379310345,983.1413793103447,5.8,6.03,154,154,116,111-C5-0095_2025_08_12_Level1.csv,116,5.051,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
111-C5-0095_2025_10_10.csv,111-C5-0095,2025,10,10,csv,Yes,2026-01-28,2025-10-10,3.554,38.09291306122449,-91.45690734693878,276.4877551020408,989.8557823129252,7.29,7.331666666666667,91,91,49,111-C5-0095_2025_10_10_Level1.csv,48,3.483,Yes,2026-01-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA
111-C5-0095_2025_11_10.csv,111-C5-0095,2025,11,10,csv,Yes,2026-01-28,2025-11-10,4.676,38.09295214285714,-91.45679042857142,269.03285714285715,997.84,9.35,9.361666666666666,157,157,70,111-C5-0095_2025_11_10_Level1.csv,55,3.873,Yes,2026-01-28,5,10,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,yes,NA
111-C5-0095_2025_12_17.csv,111-C5-0095,2025,12,17,csv,Yes,2026-01-28,2025-12-17,3.549,38.09288,-91.45689041666668,271.6625,982.1805555555557,11.58,11.598333333333333,65,65,48,111-C5-0095_2025_12_17_Level1.csv,48,3.549,Yes,2026-01-28,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C8-0182_2025_05_27.csv,111-C8-0182,2025,05,27,csv,Yes,2026-01-28,2025-05-27,1.537,38.081872352941176,-91.44717941176472,274.9647058823529,986.6980392156864,8.73,8.846666666666668,23,23,17,111-C8-0182_2025_05_27_Level1.csv,17,1.537,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C8-0182_2025_06_09.csv,111-C8-0182,2025,06,09,csv,Yes,2026-01-28,2025-06-09,1.369,38.08176347826087,-91.44696,273.68260869565216,978.2144927536232,8.27,8.628333333333334,37,37,23,111-C8-0182_2025_06_09_Level1.csv,23,1.369,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C8-0182_2025_06_24.csv,111-C8-0182,2025,06,24,csv,Yes,2026-01-28,2025-06-24,1.016,38.08224571428571,-91.44726,274.2142857142857,990.7809523809524,8.29,8.386666666666667,9,9,7,111-C8-0182_2025_06_24_Level1.csv,7,1.016,Yes,2026-01-28,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-C8-0182_2025_07_16.csv,111-C8-0182,2025,07,16,csv,Yes,2026-01-28,2025-07-16,1.103,38.08205,-91.44711,272.1,981.5555555555557,8.08,8.185,6,6,6,111-C8-0182_2025_07_16_Level1.csv,6,1.103,Yes,2026-01-28,0,0,0,0,0,3,0,0,0,2,1,1,0,1,0,0,0,2,0,0,0,0,NA,NA
111-C8-0182_2025_08_12.csv,111-C8-0182,2025,08,12,csv,Yes,2026-01-28,2025-08-12,1.415,38.08237815789474,-91.44737421052632,271.69736842105266,983.40350877193,8.25,8.321666666666667,93,93,38,111-C8-0182_2025_08_12_Level1.csv,38,1.415,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-C8-0182_2025_10_10.csv,111-C8-0182,2025,10,10,csv,Yes,2026-01-28,2025-10-10,0.808,38.08227875,-91.44720375,276.85625,989.4666666666668,9.19,9.208333333333334,61,61,16,111-C8-0182_2025_10_10_Level1.csv,16,0.808,Yes,2026-01-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C8-0182_2025_11_10.csv,111-C8-0182,2025,11,10,csv,Yes,2026-01-28,2025-11-10,0.993,38.08241266666666,-91.44716933333332,266.8933333333333,997.68,10.34,10.366666666666667,74,74,15,111-C8-0182_2025_11_10_Level1.csv,15,0.993,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-C8-0182_2025_12_17.csv,111-C8-0182,2025,12,17,csv,Yes,2026-01-28,2025-12-17,1.396,38.08492774193548,-91.4490858064516,270.1225806451613,982.116129032258,11.87,11.851666666666668,56,56,31,111-C8-0182_2025_12_17_Level1.csv,31,1.396,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-DA-01-00_2025_06_09.csv,111-DA-01-00,2025,06,09,csv,Yes,2026-01-28,2025-06-09,6.151,38.10676914285714,-91.45852114285714,271.7142857142857,978.5333333333332,6.91,7.396666666666667,55,55,35,111-DA-01-00_2025_06_09_Level1.csv,35,6.151,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
111-DA-02-00_2025_06_09.csv,111-DA-02-00,2025,06,09,csv,Yes,2026-01-28,2025-06-09,3.737,38.10710944444445,-91.45781944444444,269.81111111111113,978.5037037037036,9.19,9.495,28,28,18,111-DA-02-00_2025_06_09_Level1.csv,18,3.737,Yes,2026-01-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-DA-03-00_2025_06_09.csv,111-DA-03-00,2025,06,09,csv,Yes,2026-01-28,2025-06-09,4.482,38.107360625,-91.457109375,272.846875,978.4541666666668,8.76,8.851666666666667,39,39,32,111-DA-03-00_2025_06_09_Level1.csv,32,4.482,Yes,2026-01-28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-DA-04-00_2025_06_09.csv,111-DA-04-00,2025,06,09,csv,Yes,2026-01-28,2025-06-09,4.252,38.10763148148149,-91.4563325925926,271.52222222222224,978.4246913580248,8.92,9.218333333333334,34,34,27,111-DA-04-00_2025_06_09_Level1.csv,27,4.252,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
111-DA-05-00_2025_06_09.csv,111-DA-05-00,2025,06,09,csv,Yes,2026-01-28,2025-06-09,2.75,38.10813090909091,-91.45455090909093,268.9909090909091,978.4,9.79,9.815,28,28,22,111-DA-05-00_2025_06_09_Level1.csv,18,2.631,Yes,2026-01-28,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,yes,NA
111-DA-06-00_2025_06_09.csv,111-DA-06-00,2025,06,09,csv,Yes,2026-01-28,2025-06-09,5.791,38.106638181818184,-91.45396977272728,270.3590909090909,978.378787878788,7.26,7.631666666666667,50,50,44,111-DA-06-00_2025_06_09_Level1.csv,44,5.791,Yes,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
