5/21/2025,12:03:46,0,114,1.16,0.97,4.62,3.94,173.3,3.503,193.1,73.3,76.4,6.66,219,4.974,0.09,191.4,0.85,0.91,3.6,10.24,124,7.71,-62.2,20.049,3.543,40.00664,-91.97571,209.5,0,11.8,740.5
5/21/2025,12:03:47,0,114,1.18,1.04,4.71,4.19,173.3,3.567,193.1,73.3,76.4,6.65,219.1,5.065,0.09,191.4,0.86,0.91,3.6,10.26,124,7.71,-62.2,20.05,3.579,40.00664,-91.97571,209.6,0,11.8,740.4
5/21/2025,12:03:48,0,114,1.18,1.05,4.69,4.23,173.3,3.58,193,73.3,76.4,6.65,219.1,5.084,0.09,191.4,0.75,0.81,3.48,9.92,124,7.71,-62.2,20.05,3.581,40.00664,-91.97571,209.6,0,11.8,740.5
5/21/2025,12:03:49,0,114,1.11,0.99,4.4,4.02,173.2,3.624,192.9,73.3,76.4,6.65,219,5.146,0.09,191.3,0.75,0.81,3.58,10.19,124,7.71,-62.2,20.05,3.639,40.00664,-91.97571,209.7,0,11.8,740.6
5/21/2025,12:03:50,0,114,1.11,0.99,4.43,4,173.2,3.654,193,73.3,76.4,6.65,219,5.188,0.09,191.3,0.83,0.88,3.67,10.45,124,7.71,-62.2,20.051,3.669,40.00664,-91.97571,209.7,0,11.8,740.6
5/21/2025,12:03:51,0,114,1.13,0.97,4.5,3.91,173.2,3.69,192.9,73.2,76.4,6.65,219,5.239,0.09,191.3,0.79,0.85,3.5,9.95,124,7.71,-62.3,20.049,3.717,40.00664,-91.97571,209.6,0,11.8,740.6
5/21/2025,12:03:52,0,114,1.1,1.02,4.38,4.13,173.2,3.719,193,73.2,76.4,6.65,219,5.28,0.09,191.3,0.71,0.77,3.46,9.85,124,7.71,-62.3,20.047,3.725,40.00664,-91.97571,209.5,0,11.8,740.6
5/21/2025,12:03:53,0,114,1.14,1.03,4.55,4.15,173.2,3.731,192.9,73.2,76.3,6.65,219.1,5.297,0.09,191.3,0.65,0.72,3.29,9.37,124,7.71,-62.3,20.046,3.729,40.00664,-91.97571,209.4,0,11.8,740.5
5/21/2025,12:03:54,0,114,1.16,0.97,4.62,3.91,173.1,3.78,192.9,73.2,76.3,6.65,219.1,5.367,0.09,191.2,0.69,0.75,3.11,8.85,124,7.71,-62.3,20.044,3.802,40.00665,-91.97571,209.2,0,11.8,740.6
5/21/2025,12:03:55,0,114,1.11,0.97,4.41,3.93,173.2,3.853,193,73.2,76.4,6.65,219.1,5.47,0.09,191.3,0.77,0.83,3.28,9.35,124,7.71,-62.3,20.04,3.886,40.00665,-91.97571,209.1,0,11.8,740.5
5/21/2025,12:03:56,0,114,1.11,0.98,4.41,3.94,173.2,3.891,193,73.2,76.3,6.65,219.1,5.524,0.09,191.4,0.73,0.79,3.35,9.54,124,7.71,-62.3,20.038,3.888,40.00665,-91.9757,209.2,0,11.8,740.5
5/21/2025,12:03:57,0,114,1.18,0.94,4.7,3.79,173.2,3.889,193.1,73.2,76.3,6.65,219.1,5.521,0.09,191.4,0.63,0.7,3.17,9.03,124,7.71,-62.3,20.035,3.871,40.00665,-91.9757,209.3,0,11.8,740.6
5/21/2025,12:03:58,0,114,1.21,0.96,4.84,3.88,173.3,3.911,193.1,73.1,76.3,6.64,219.1,5.553,0.09,191.4,0.72,0.78,3.2,9.12,124,7.71,-62.3,20.033,3.939,40.00665,-91.9757,209.4,0,11.8,740.5
5/21/2025,12:03:59,0,114,1.18,1.01,4.73,4.06,173.3,3.975,193.1,73.1,76.2,6.64,219.1,5.644,0.09,191.4,0.81,0.87,3.48,9.9,124,7.71,-62.3,20.031,4.001,40.00665,-91.9757,209.2,0,11.8,740.5
5/21/2025,12:04:00,0,114,1.23,1,4.9,4.03,173.3,4.014,193.2,73.1,76.2,6.64,219.1,5.699,0.09,191.5,0.83,0.88,3.43,9.76,124,7.71,-62.3,20.027,4.018,40.00665,-91.9757,209.2,0,11.8,740.5
5/21/2025,12:04:01,0,114,1.21,1,4.82,4.06,173.3,4.033,193.2,73,76.2,6.63,219.1,5.726,0.09,191.5,0.87,0.92,3.41,9.71,124,7.71,-62.3,20.024,4.059,40.00665,-91.97569,209.2,0,11.8,740.6
5/21/2025,12:04:02,0,114,1.12,1,4.45,4.05,173.3,4.085,193.2,73,76.1,6.63,219.1,5.8,0.09,191.5,0.88,0.93,3.45,9.82,124,7.71,-62.3,20.023,4.095,40.00665,-91.97569,209.3,0,11.8,740.4
5/21/2025,12:04:03,0,114,1.13,0.97,4.5,3.91,173.2,4.107,193.1,73,76.1,6.63,219.2,5.831,0.09,191.4,0.85,0.91,3.38,9.62,124,7.71,-62.3,20.024,4.115,40.00665,-91.97569,209.4,0,11.8,740.4
5/21/2025,12:04:04,0,114,1.14,0.95,4.55,3.85,173.2,4.128,193.1,73,76.1,6.63,219.2,5.861,0.09,191.4,0.8,0.86,3.38,9.62,124,7.71,-62.3,20.023,4.143,40.00665,-91.97569,209.5,0,11.8,740.5
5/21/2025,12:04:05,0,114,1.15,0.94,4.59,3.8,173.2,4.158,193.1,72.9,76.1,6.63,219.2,5.903,0.09,191.4,0.77,0.83,3.31,9.41,124,7.71,-62.3,20.022,4.186,40.00665,-91.97569,209.7,0,11.8,740.4
5/21/2025,12:04:06,0,114,1.15,0.97,4.59,3.92,173.2,4.196,193,72.9,76,6.63,219.2,5.957,0.09,191.3,0.75,0.81,3.23,9.2,124,7.71,-62.3,20.021,4.211,40.00665,-91.97569,209.8,0,11.8,740.4
5/21/2025,12:04:07,0,114,1.11,1.12,4.42,4.51,173.1,4.214,193,72.9,76,6.62,219.2,5.983,0.09,191.3,0.75,0.81,3.24,9.22,124,7.71,-62.2,20.022,4.211,40.00665,-91.97569,209.8,0,11.8,740.5
5/21/2025,12:04:08,0,114,1.07,1.08,4.24,4.37,173.1,4.234,193,72.9,76,6.62,219.2,6.011,0.09,191.3,0.76,0.82,3.31,9.43,124,7.71,-62.2,20.022,4.246,40.00665,-91.97569,210,0,11.8,740.5
5/21/2025,12:04:09,0,114,1.07,1.02,4.27,4.12,173.1,4.272,192.9,72.9,76,6.62,219.3,6.066,0.09,191.2,0.75,0.81,3.31,9.41,124,7.71,-62.2,20.022,4.29,40.00665,-91.97569,209.9,0,11.8,740.5
5/21/2025,12:04:10,0,114,1.16,1.02,4.61,4.12,173.1,4.307,193,72.9,76,6.62,219.3,6.115,0.09,191.3,0.7,0.76,3.21,9.13,124,7.71,-62.2,20.022,4.317,40.00665,-91.97569,209.9,0,11.8,740.5
5/21/2025,12:04:11,0,114,1.15,0.99,4.58,3.99,173.2,4.339,193.1,72.9,76,6.62,219.3,6.161,0.09,191.4,0.69,0.75,3.23,9.19,124,7.71,-62.2,20.023,4.368,40.00665,-91.97569,210,0,11.8,740.5
5/21/2025,12:04:12,0,114,1.14,0.96,4.54,3.88,173.2,4.381,193.1,72.9,76,6.62,219.4,6.22,0.09,191.4,0.7,0.76,3.12,8.89,124,7.7,-62.1,20.024,4.389,40.00665,-91.97569,210.2,0,11.8,740.5
5/21/2025,12:04:13,0,114,1.1,1.03,4.37,4.15,173.2,4.412,193.1,72.9,76,6.62,219.5,6.264,0.09,191.4,0.73,0.79,3.13,8.92,124,7.7,-62,20.025,4.439,40.00665,-91.97569,210.1,0,11.8,740.6
5/21/2025,12:04:14,0,114,1.11,1.1,4.44,4.43,173.3,4.464,193.2,72.9,76,6.62,219.5,6.338,0.09,191.5,0.76,0.82,3.37,9.59,124,7.7,-62,20.025,4.48,40.00665,-91.97569,210.1,0,11.8,740.6
5/21/2025,12:04:15,0,114,1.22,1.15,4.87,4.63,173.3,4.511,193.1,72.9,76,6.62,219.6,6.404,0.09,191.5,0.8,0.86,3.61,10.29,124,7.7,-61.9,20.024,4.53,40.00665,-91.97569,209.9,0,11.8,740.5
5/21/2025,12:04:16,0,114,1.23,1.15,4.91,4.66,173.2,4.563,193.1,72.9,76,6.62,219.6,6.479,0.09,191.4,0.83,0.89,3.65,10.38,124,7.7,-61.9,20.023,4.562,40.00665,-91.97569,209.8,0,11.8,740.6
5/21/2025,12:04:17,0,114,1.3,1.13,5.19,4.57,173.3,4.57,193.2,72.8,76,6.62,219.6,6.489,0.09,191.5,0.79,0.85,3.71,10.55,124,7.7,-61.9,20.025,4.573,40.00665,-91.97569,209.9,0,11.8,740.6
5/21/2025,12:04:18,0,114,1.32,1.05,5.27,4.22,173.2,4.595,193.1,72.8,76,6.62,219.6,6.523,0.09,191.4,0.78,0.84,3.74,10.63,124,7.7,-61.9,20.025,4.625,40.00665,-91.97569,210,0,11.8,740.5
5/21/2025,12:04:19,0,114,1.22,0.98,4.87,3.94,173.2,4.675,193.1,72.8,75.9,6.62,219.7,6.638,0.09,191.4,0.79,0.85,3.59,10.21,124,7.7,-61.7,20.021,4.688,40.00665,-91.97569,210.2,0,11.8,740.4
5/21/2025,12:04:20,0,114,1.23,1.04,4.89,4.2,173.2,4.719,193.1,72.8,75.9,6.62,219.8,6.701,0.09,191.4,0.83,0.88,3.45,9.81,124,7.7,-61.7,20.02,4.722,40.00665,-91.97569,210.3,0,11.7,740.4
5/21/2025,12:04:21,0,114,1.31,1.06,5.25,4.28,173.2,4.742,193,72.8,76,6.62,219.7,6.733,0.09,191.3,0.84,0.9,3.34,9.5,124,7.7,-61.7,20.021,4.762,40.00665,-91.97569,210.2,0,11.7,740.5
5/21/2025,12:04:22,0,114,1.29,1.04,5.14,4.21,173.1,4.77,193,72.8,75.9,6.62,219.7,6.772,0.09,191.3,0.78,0.84,3.31,9.41,124,7.7,-61.7,20.021,4.782,40.00665,-91.97569,210.1,0,11.7,740.5
5/21/2025,12:04:23,0,114,1.21,1.05,4.83,4.26,173.1,4.801,193,72.8,75.9,6.61,219.7,6.817,0.09,191.3,0.73,0.79,3.33,9.49,124,7.7,-61.8,20.02,4.822,40.00665,-91.97569,210.4,0,11.7,740.5
5/21/2025,12:04:24,0,114,1.27,1.07,5.09,4.32,173,4.841,192.9,72.8,75.9,6.61,219.7,6.874,0.09,191.2,0.75,0.81,3.37,9.58,124,7.7,-61.8,20.018,4.849,40.00665,-91.97569,210.6,0,11.7,740.6
5/21/2025,12:04:25,0,114,1.24,1.05,4.95,4.24,173.1,4.878,193,72.8,75.9,6.61,219.7,6.926,0.09,191.3,0.72,0.78,3.26,9.29,124,7.7,-61.8,20.018,4.916,40.00665,-91.97569,210.7,0,11.7,740.5
5/21/2025,12:04:26,0,114,1.2,1.04,4.78,4.19,173.1,4.936,192.9,72.8,75.9,6.62,219.7,7.008,0.09,191.3,0.65,0.71,3.2,9.11,124,7.7,-61.9,20.018,4.941,40.00664,-91.97569,210.9,0,11.7,740.5
5/21/2025,12:04:27,0,114,1.18,1,4.69,4.02,173,4.979,192.9,72.8,75.9,6.62,219.7,7.069,0.09,191.2,0.68,0.75,3.1,8.82,124,7.7,-61.8,20.019,4.982,40.00664,-91.97569,211,0,11.7,740.6
5/21/2025,12:04:28,0,114,1.18,1.03,4.69,4.17,173.1,5.005,193,72.8,75.9,6.61,219.7,7.106,0.09,191.3,0.74,0.8,3.29,9.36,124,7.7,-61.9,20.02,5.03,40.00664,-91.97569,211,0,11.7,740.5
5/21/2025,12:04:29,0,114,2.4,1.08,9.72,4.38,173.1,5.03,193,72.8,75.9,6.61,219.7,7.141,0.09,191.3,0.85,0.9,3.69,10.49,124,7.7,-61.9,20.02,5.055,40.00664,-91.97569,211.1,0,11.7,740.5
5/21/2025,12:04:30,0,114,2.38,1.08,9.64,4.38,173.1,5.056,193,72.8,75.9,6.61,219.7,7.179,0.09,191.3,0.89,0.95,3.8,10.81,124,7.7,-61.9,20.019,5.064,40.00664,-91.97569,211.2,0,11.7,740.6
5/21/2025,12:04:31,0,114,4.28,1.15,17.44,4.64,173.2,5.11,193.1,72.8,75.9,6.61,219.7,7.255,0.09,191.4,1.05,1.1,3.9,11.1,124,7.7,-61.9,20.02,5.116,40.00664,-91.97569,211,0,11.7,740.5
5/21/2025,12:04:32,0,114,4.25,1.13,17.31,4.54,173.2,5.154,193.1,72.8,75.9,6.61,219.8,7.317,0.09,191.4,1.04,1.09,3.89,11.06,124,7.7,-61.9,20.019,5.199,40.00664,-91.97569,210.9,0,11.7,740.6
5/21/2025,12:04:33,0,114,1.17,1.05,4.67,4.23,173.2,5.234,193.1,72.7,75.8,6.61,219.8,7.432,0.09,191.4,0.79,0.85,3.66,10.42,124,7.7,-61.9,20.019,5.264,40.00664,-91.97569,210.8,0,11.7,740.6
5/21/2025,12:04:34,0,114,1.19,1.04,4.74,4.22,173.2,5.263,193.1,72.8,75.9,6.61,219.8,7.472,0.09,191.4,0.76,0.82,3.45,9.81,124,7.7,-61.9,20.017,5.265,40.00664,-91.97569,210.6,0,11.7,740.6
5/21/2025,12:04:35,0,114,1.18,1.03,4.72,4.15,173.2,5.298,193.2,72.8,75.9,6.61,219.8,7.523,0.09,191.5,0.77,0.83,3.42,9.75,124,7.7,-61.9,20.016,5.3,40.00664,-91.97569,210.7,0,11.7,740.5
5/21/2025,12:04:36,0,114,1.17,1.04,4.65,4.21,173.1,5.331,193.1,72.8,75.9,6.61,219.9,7.568,0.09,191.4,0.71,0.77,3.6,10.23,124,7.7,-61.9,20.017,5.376,40.00664,-91.97569,210.5,0,11.7,740.6
5/21/2025,12:04:37,0,114,1.13,1.14,4.51,4.62,173.1,5.383,193,72.8,75.9,6.61,219.9,7.642,0.09,191.3,0.72,0.78,3.79,10.79,124,7.7,-61.9,20.016,5.401,40.00664,-91.97569,210.4,0,11.7,740.6
5/21/2025,12:04:38,0,114,1.14,1.12,4.52,4.54,173.2,5.39,193.1,72.8,75.9,6.61,219.9,7.652,0.09,191.4,0.76,0.82,3.66,10.42,124,7.7,-61.9,20.016,5.39,40.00665,-91.97569,210.3,0,11.7,740.5
5/21/2025,12:04:39,0,114,1.09,1.11,4.36,4.48,173.1,5.45,193,72.8,75.9,6.61,219.9,7.739,0.09,191.3,0.73,0.79,3.45,9.83,124,7.7,-61.8,20.016,5.475,40.00665,-91.97569,210.1,0,11.7,740.6
5/21/2025,12:04:40,0,114,1.13,1.1,4.51,4.43,173.1,5.513,193,72.8,75.9,6.61,219.9,7.828,0.09,191.3,0.7,0.76,3.27,9.31,124,7.7,-61.8,20.014,5.538,40.00665,-91.9757,209.9,0,11.8,740.6
5/21/2025,12:04:41,0,114,1.22,1.03,4.85,4.15,173.1,5.548,193,72.8,75.9,6.61,219.9,7.877,0.09,191.3,0.68,0.75,3.13,8.93,124,7.7,-61.8,20.01,5.558,40.00665,-91.9757,209.9,0,11.8,740.6
5/21/2025,12:04:42,0,114,1.23,1.02,4.93,4.11,173,5.553,193,72.7,75.8,6.61,220,7.885,0.09,191.3,0.75,0.81,3.28,9.33,124,7.7,-61.8,20.009,5.57,40.00665,-91.9757,209.8,0,11.8,740.5
5/21/2025,12:04:43,0,114,1.13,0.97,4.51,3.92,173.1,5.637,193,72.7,75.8,6.61,220.1,8.004,0.09,191.3,0.73,0.79,3.21,9.14,124,7.7,-61.7,20.008,5.648,40.00665,-91.9757,209.6,0,11.8,740.6
5/21/2025,12:04:44,0,114,1.09,0.97,4.34,3.92,173.1,5.679,193.1,72.7,75.8,6.61,220.1,8.063,0.09,191.4,0.68,0.74,3.04,8.67,124,7.7,-61.7,19.997,5.709,40.00665,-91.9757,209.4,0,11.8,740.6
5/21/2025,12:04:45,0,114,1.19,1,4.74,4.05,173.1,5.702,193.1,72.7,75.8,6.61,220.1,8.095,0.09,191.4,0.73,0.79,3.2,9.12,124,7.7,-61.7,19.991,5.707,40.00665,-91.9757,209.3,0,11.8,740.5
5/21/2025,12:04:46,0,114,1.19,0.97,4.73,3.91,173.1,5.694,193.1,72.7,75.8,6.61,220.1,8.085,0.09,191.4,0.8,0.85,3.23,9.19,124,7.7,-61.7,19.99,5.701,40.00665,-91.9757,209.2,0,11.8,740.6
5/21/2025,12:04:47,0,114,1.16,0.95,4.61,3.83,173.1,5.753,193.2,72.6,75.7,6.6,220.1,8.168,0.09,191.5,0.78,0.84,3.14,8.96,124,7.7,-61.7,19.973,5.785,40.00665,-91.9757,209.3,0,11.8,740.5
5/21/2025,12:04:48,0,114,1.13,0.92,4.51,3.72,173.1,5.807,193.2,72.6,75.7,6.6,220.2,8.246,0.09,191.5,0.79,0.85,3.27,9.3,124,7.7,-61.7,19.955,5.829,40.00665,-91.9757,209.2,0,11.8,740.5
5/21/2025,12:04:49,0,114,1.13,0.95,4.51,3.85,173.1,5.831,193.3,72.6,75.7,6.6,220.2,8.279,0.09,191.5,0.77,0.83,3.49,9.93,125,7.7,-61.6,19.946,5.85,40.00665,-91.9757,209,0,11.8,740.5
5/21/2025,12:04:50,0,114,1.08,1,4.31,4.02,173.1,5.853,193.9,72.2,75.3,6.57,220.3,8.311,0.09,192.1,0.73,0.79,3.33,9.49,125,7.7,-61.5,19.76,5.865,40.00665,-91.9757,208.9,0,11.8,740.5
5/21/2025,12:04:51,0,114,0.97,0.84,3.83,3.41,172.7,5.911,196,71.6,74.6,6.56,220.4,8.394,0.09,194.1,0.69,0.76,2.79,7.94,126,7.69,-61.1,19.24,5.931,40.00665,-91.9757,208.8,0,11.8,740.5
5/21/2025,12:04:52,0,114,0.92,0.8,3.64,3.23,172.4,5.954,199.1,71.5,74.6,6.75,219.1,8.456,0.09,196.9,0.69,0.75,2.59,7.39,128,7.65,-58.5,18.404,5.974,40.00665,-91.9757,208.7,0,11.8,740.5
5/21/2025,12:04:53,0,114,0.92,0.82,3.63,3.33,172.2,5.967,199.7,71.5,74.6,6.7,215.2,8.474,0.09,197.5,0.65,0.71,2.62,7.46,128,7.6,-55.6,18.29,5.981,40.00665,-91.9757,208.8,0,11.8,740.6
5/21/2025,12:04:54,0,114,0.79,0.72,3.1,2.93,171.7,5.967,202.7,70.5,73.5,6.67,212.4,8.476,0.09,200.2,0.51,0.58,2.13,6.09,130,7.58,-54.7,17.418,5.984,40.00665,-91.9757,208.8,0,11.8,740.5
5/21/2025,12:04:55,0,114,0.66,0.68,2.56,2.73,171.1,6.023,203.8,68,70.9,6.52,209,8.556,0.1,201.3,0.49,0.56,1.63,4.67,131,7.57,-53.8,17.146,6.02,40.00666,-91.9757,208.6,0,11.8,740.5
5/21/2025,12:04:56,0,114,0.77,0.71,3.04,2.87,170.4,6.06,204.6,66,68.8,6.37,205.1,8.609,0.1,201.9,0.5,0.57,1.73,4.96,131,7.55,-52.8,16.751,6.1,40.00666,-91.9757,208.5,0,11.8,740.6
5/21/2025,12:04:57,0,114,0.82,2.47,3.21,9.96,169.3,6.113,205.4,64.5,67.3,6.29,201.2,8.686,0.1,202.6,0.47,0.54,5.93,16.83,132,7.53,-51.3,16.379,6.133,40.00666,-91.9757,208.5,0,11.8,740.6
5/21/2025,12:04:58,0,114,0.7,2.38,2.74,9.62,168.8,6.122,205.7,61.8,64.4,6.06,197,8.699,0.1,202.9,0.45,0.52,5.74,16.31,132,7.5,-49.9,16.196,6.122,40.00666,-91.9757,208.5,0,11.8,740.6
5/21/2025,12:04:59,0,114,0.65,0.54,2.53,2.2,168.3,6.165,206.2,59.1,61.6,5.82,192.4,8.759,0.1,203.3,0.41,0.48,1.4,4.01,132,7.48,-48.7,15.975,6.174,40.00666,-91.9757,208.6,0,11.8,740.5
5/21/2025,12:05:00,0,114,0.61,0.52,2.38,2.1,167.5,6.216,206.2,55.8,58.2,5.52,186.7,8.832,0.1,203.3,0.4,0.48,1.33,3.83,132,7.46,-47.5,15.793,6.263,40.00666,-91.9757,208.6,0,11.8,740.5
5/21/2025,12:05:01,0,114,0.6,0.52,2.31,2.11,166.9,6.27,206,49.1,51.2,4.88,182.5,8.909,0.1,203,0.41,0.48,1.36,3.91,132,7.45,-46.7,15.663,6.284,40.00666,-91.9757,208.7,0,11.8,740.5
5/21/2025,12:05:02,0,114,0.64,0.53,2.47,2.14,166.3,6.271,205.1,46.4,48.4,4.61,178.1,8.912,0.1,202.2,0.44,0.51,1.39,3.99,131,7.44,-45.9,15.708,6.257,40.00666,-91.97569,208.7,0,11.8,740.5
5/21/2025,12:05:03,0,114,0.65,0.54,2.53,2.17,166,6.299,204.8,43.1,44.9,4.28,173.6,8.95,0.1,201.8,0.5,0.57,1.58,4.54,131,7.42,-45.2,15.709,6.311,40.00666,-91.97569,208.7,0,11.8,740.5
5/21/2025,12:05:04,0,114,0.62,0.53,2.39,2.14,165.9,6.346,205,41.6,43.4,4.14,169.1,9.017,0.1,202.1,0.46,0.53,1.64,4.71,131,7.42,-44.6,15.624,6.367,40.00666,-91.97569,208.7,0,11.8,740.6
5/21/2025,12:05:05,0,114,0.6,0.54,2.32,2.18,165.9,6.392,205.3,39.1,40.8,3.89,165.4,9.083,0.1,202.3,0.42,0.5,1.49,4.28,131,7.4,-44,15.569,6.416,40.00666,-91.97569,208.7,0,11.8,740.6
5/21/2025,12:05:06,0,114,0.58,0.48,2.24,1.95,165.9,6.414,205.8,36.2,37.8,3.61,160,9.114,0.1,202.8,0.46,0.53,1.3,3.75,132,7.39,-43.3,15.47,6.415,40.00666,-91.97569,208.9,0,11.8,740.6
5/21/2025,12:05:07,0,114,0.55,0.43,2.11,1.72,166,6.473,206.4,33.7,35.1,3.37,142.9,9.199,0.1,203.4,0.46,0.53,1.28,3.68,132,7.38,-42.6,15.349,6.495,40.00666,-91.97569,208.8,0,11.8,740.6
5/21/2025,12:05:08,0,114,0.53,0.45,2.03,1.81,166,6.542,206.8,31.7,33,3.17,131.6,9.296,0.1,203.7,0.45,0.52,1.33,3.83,132,7.37,-41.8,15.297,6.564,40.00666,-91.97569,208.9,0,11.8,740.6
5/21/2025,12:05:09,0,114,0.52,0.44,2,1.77,166,6.569,206.9,29.5,30.8,2.96,121.7,9.335,0.1,203.8,0.44,0.51,1.41,4.05,132,7.35,-41,15.276,6.58,40.00666,-91.97569,208.9,0,11.8,740.6
5/21/2025,12:05:10,0,114,0.51,0.39,1.97,1.57,166.1,6.57,207.6,27.7,28.9,2.78,113.3,9.337,0.1,204.5,0.39,0.46,1.32,3.79,133,7.34,-40.2,15.167,6.58,40.00666,-91.97569,209,0,11.8,740.6
5/21/2025,12:05:11,0,114,0.51,0.41,1.95,1.65,166.2,6.604,208.4,25.6,26.7,2.58,96.3,9.386,0.1,205.3,0.35,0.43,1.22,3.51,133,7.32,-39.1,15.019,6.616,40.00666,-91.97569,209.2,0,11.8,740.6
5/21/2025,12:05:12,0,114,0.52,0.45,1.98,1.83,166.1,6.649,208.6,23.8,24.9,2.4,84.5,9.448,0.1,205.5,0.35,0.42,1.21,3.48,134,7.3,-37.8,14.966,6.685,40.00667,-91.97569,209.2,0,11.8,740.6
5/21/2025,12:05:13,0,114,0.5,0.45,1.92,1.8,166.3,6.69,209.2,22,22.9,2.22,74.6,9.507,0.1,206.1,0.3,0.38,1.15,3.33,134,7.28,-36.9,14.893,6.688,40.00667,-91.97569,209.2,0,11.8,740.5
5/21/2025,12:05:14,0,114,0.48,0.43,1.83,1.75,166.5,6.692,209.3,20.7,21.6,2.09,72,9.51,0.1,206.1,0.27,0.35,1.14,3.29,134,7.27,-36.2,14.929,6.704,40.00667,-91.97569,209.1,0,11.8,740.5
5/21/2025,12:05:15,0,114,0.51,0.43,1.95,1.74,166.6,6.766,209.5,19.2,20.1,1.94,58.3,9.615,0.1,206.4,0.34,0.42,0.97,2.81,134,7.26,-35.5,14.913,6.786,40.00667,-91.97569,209.3,0,11.8,740.5
5/21/2025,12:05:16,0,114,0.5,0.41,1.92,1.65,166.7,6.815,210,18,18.7,1.82,52.7,9.686,0.1,206.9,0.38,0.45,1.04,3.01,134,7.25,-34.9,14.828,6.826,40.00667,-91.97569,209.4,0,11.8,740.6
5/21/2025,12:05:17,0,114,0.49,0.39,1.88,1.57,166.8,6.8,210.1,16.6,17.3,1.68,47.3,9.664,0.1,207,0.37,0.44,0.99,2.85,135,7.24,-34.3,14.835,6.794,40.00667,-91.97569,209.4,0,11.8,740.6
5/21/2025,12:05:18,0,114,0.53,0.42,2.05,1.71,166.7,6.79,210,15.5,16.1,1.57,45.6,9.65,0.1,206.9,0.39,0.46,0.96,2.78,134,7.23,-34,14.829,6.783,40.00668,-91.97568,209.4,0,11.8,740.6
5/21/2025,12:05:19,0,114,0.51,0.42,1.96,1.7,166.5,6.821,210.2,14.3,14.9,1.44,41.4,9.694,0.1,207,0.37,0.45,1.19,3.41,135,7.23,-33.7,14.764,6.84,40.00668,-91.97568,209.5,0,11.8,740.5
5/21/2025,12:05:20,0,114,0.48,0.4,1.85,1.62,166.1,6.909,209.9,13.3,13.9,1.35,37.7,9.819,0.1,206.7,0.39,0.46,1.24,3.58,134,7.22,-33.4,14.699,6.945,40.00668,-91.97568,209.5,0,11.8,740.6
5/21/2025,12:05:21,0,114,0.51,0.39,1.94,1.59,165.5,6.95,209.7,12.3,12.8,1.25,34.3,9.878,0.1,206.5,0.43,0.5,1.4,4.02,134,7.22,-33.3,14.602,6.949,40.00668,-91.97568,209.7,0,11.8,740.6
5/21/2025,12:05:22,0,114,0.52,0.41,2,1.67,165.6,6.947,210.1,11.5,12,1.17,30.3,9.874,0.1,206.9,0.45,0.52,1.46,4.19,134,7.21,-33,14.559,6.936,40.00668,-91.97568,209.7,0,11.8,740.5
5/21/2025,12:05:23,0,114,0.57,0.42,2.21,1.68,166.2,6.984,210.9,10.7,11.2,1.09,25.7,9.926,0.1,207.7,0.47,0.54,1.33,3.81,135,7.21,-32.6,14.531,7.015,40.00668,-91.97568,209.7,0,11.8,740.6
5/21/2025,12:05:24,0,114,0.59,0.4,2.3,1.61,166.6,7.033,212.1,10,10.5,1.02,21.1,9.996,0.1,208.8,0.44,0.51,1.35,3.87,136,7.2,-32.1,14.413,7.055,40.00668,-91.97568,209.8,0,11.8,740.6
5/21/2025,12:05:25,0,114,0.54,0.43,2.09,1.75,167.1,7.091,213.1,9.4,9.8,0.96,16.3,10.078,0.1,209.8,0.37,0.45,1.34,3.84,136,7.19,-31.6,14.342,7.104,40.00668,-91.97568,209.8,0,11.8,740.6
5/21/2025,12:05:26,0,114,0.53,0.43,2.05,1.73,167.9,7.153,214.6,8.9,9.3,0.91,12.2,10.166,0.1,211.2,0.39,0.47,1.32,3.79,137,7.18,-31.2,14.257,7.18,40.00668,-91.97568,209.8,0,11.8,740.6
5/21/2025,12:05:27,0,114,0.56,0.4,2.17,1.63,168.6,7.216,215.9,8.3,8.7,0.85,8.3,10.256,0.1,212.5,0.44,0.51,1.25,3.6,138,7.18,-30.8,14.182,7.246,40.00668,-91.97568,209.8,0,11.8,740.6
5/21/2025,12:05:28,0,114,0.56,0.4,2.16,1.62,169.1,7.259,216.7,7.9,8.2,0.81,-2.7,10.317,0.1,213.3,0.45,0.52,1.19,3.44,139,7.17,-30.3,14.156,7.268,40.00668,-91.97568,209.8,0,11.8,740.6
5/21/2025,12:05:29,0,114,0.52,0.42,2.01,1.71,169.5,7.309,217.4,7.4,7.7,0.76,-7.9,10.389,0.1,214,0.43,0.5,1.09,3.16,139,7.16,-29.8,14.1,7.314,40.00668,-91.97568,209.6,0,11.8,740.6
5/21/2025,12:05:30,0,114,0.53,0.44,2.06,1.77,170,7.349,218.3,7.1,7.4,0.73,-12.3,10.445,0.1,214.8,0.43,0.5,0.95,2.76,140,7.15,-29.5,14.066,7.358,40.00668,-91.97568,209.5,0,11.8,740.6
5/21/2025,12:05:31,0,114,0.53,0.43,2.05,1.73,170.6,7.383,219.6,6.7,7,0.69,-14.1,10.493,0.1,216.1,0.46,0.53,0.95,2.75,140,7.15,-29.2,13.964,7.413,40.00668,-91.97569,209.3,0,11.8,740.6
